Name;Brand;Price;URL
Samsung Gear VR-briller med kontroller (2017);Not found;1 487;https://www.elkjop.no/product/wearables-og-trening/vr-til-mobiltelefon/SAMGVR2017/samsung-gear-vr-briller-med-kontroller-2017
Samsung Gear VR-briller med kontroller (2017);Not found;997;https://www.elkjop.no/product/wearables-og-trening/vr-til-mobiltelefon/SMR325NZVANEE/samsung-gear-vr-briller-med-kontroller-2017
Hama AC-lader med 4 USB-porter;Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/vegglader/HAMA54182/hama-ac-lader-med-4-usb-porter
Trust Exora VR-briller til smarttelefon;Not found;699;https://www.elkjop.no/product/wearables-og-trening/vr-til-mobiltelefon/VRGLASSEXORA/trust-exora-vr-briller-til-smarttelefon
Goji powerbank 20000mAh (sort);Not found;549;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/G6PB20K18/goji-powerbank-20000mah-sort
Exos Plus VR-briller til smarttelefoner;Not found;399;https://www.elkjop.no/product/wearables-og-trening/vr-til-mobiltelefon/VRGLASSEXOS/exos-plus-vr-briller-til-smarttelefoner
Goji powerbank 10050 mAh (sort);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/G6P10BK18/goji-powerbank-10050-mah-sort
Goji powerbank 10050 mAh (rosa);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/G6P10PK18/goji-powerbank-10050-mah-rosa
Goji powerbank 10050 mAh (sølv);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/G6P10SV18/goji-powerbank-10050-mah-solv
Mophie Powerstation XXL 20 000 mAh powerbank (sort);Not found;599;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/25697/mophie-powerstation-xxl-20-000-mah-powerbank-sort
Sandstrøm 20100mAh USB type-C powerbank (sort);Not found;699;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/S20PBPD18/sandstrom-20100mah-usb-type-c-powerbank-sort
Goji powerbank 10050 mAh (blå);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/G6P10BL18/goji-powerbank-10050-mah-bla
Sandstrom Sensor trådløs billader 10 W (sort);Not found;499;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/16781/sandstrom-sensor-tradlos-billader-10-w-sort
Rescue Juice Nødkraft 3500 mAh powerbank (champagne);Not found;349;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/50427/rescue-juice-nodkraft-3500-mah-powerbank-champagne
Samsung USB-C billader (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/EPLN930CBEGWW/samsung-usb-c-billader-sort
Trust Primo 13000 powerbank (sort);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/powerbank/TRUST13000BK/trust-primo-13000-powerbank-sort
Sandstrøm 18W PD billader med USB-C til Lightning-kabel (hvit);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/17641/sandstrom-18w-pd-billader-med-usb-c-til-lightning-kabel-hvit
Belkin Road Rockstar billader;Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/F8M935BT06BLK/belkin-road-rockstar-billader
Unisynk dobbel USB billader 2 x 2,4 A (sort);Not found;199;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/66566/unisynk-dobbel-usb-billader-2-x-2-4-a-sort
Goji billader 2,4 A Lightning-kabel (sort);Not found;249;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/G6C24LD17/goji-billader-2-4-a-lightning-kabel-sort
Samsung billader 2A mikro USB EP-LN915UBEGWW;Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/EPLN915UBEGWW/samsung-billader-2a-mikro-usb-ep-ln915ubegww
Unisynk dual USB billader QC3 / 2.4A;Not found;279;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/21813/unisynk-dual-usb-billader-qc3-2-4a
Zens Dual Alu + Watch Qi ladematte (sort);Not found;999;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/13416/zens-dual-alu-watch-qi-ladematte-sort
Sandstrøm billader med 30-pin;Not found;49;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/S6C1313X/sandstrom-billader-med-30-pin
Zens Qi trådløs ladematte 2-pk (sort/sølv);Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/13413/zens-qi-tradlos-ladematte-2-pk-sort-solv
Goji billader 2,4 A med USB A til C-kabel (sort);Not found;249;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/billader/G6C24C18/goji-billader-2-4-a-med-usb-a-til-c-kabel-sort
iDeal trådløs ladematte (carrara gold);Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/15684/ideal-tradlos-ladematte-carrara-gold
Zens trådløs ladeplate (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/31915/zens-tradlos-ladeplate-sort
Trust Primo trådløs lader for smarttelefoner (sort);Not found;149;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/TRUSTQI5WBK/trust-primo-tradlos-lader-for-smarttelefoner-sort
Samsung trådløs konvertibel lader (sort);Not found;589;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/EPPG950BBEGWW/samsung-tradlos-konvertibel-lader-sort
Mophie trådløs ladebase for iPhone 8/8 Plus/X;Not found;499;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/MOPWCHRGBASE/mophie-tradlos-ladebase-for-iphone-8-8-plus-x
Sandstrøm 5 W trådløs lader;Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/16782/sandstrom-5-w-tradlos-lader
Zens Qi Alu trådløs ladematte (sort);Not found;499;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/13429/zens-qi-alu-tradlos-ladematte-sort
Belkin BOOST UP iPhone/Apple Watch trådløs ladestasjon (hvit);Not found;1 499;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/tradlos-lader-til-mobil/17370/belkin-boost-up-iphone-apple-watch-tradlos-ladestasjon-hvit
Huawei P30 Pro Smart View deksel (sort);Not found;229;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/22109/huawei-p30-pro-smart-view-deksel-sort
Apple Lightning til 3.5 mm jackplugg-adapter;Not found;99;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/MMX62ZMA/apple-lightning-til-3-5-mm-jackplugg-adapter
Lightning HDMI Digital AV-adapter MD826ZM/A;Not found;499;https://www.elkjop.no/product/data/kabler-og-tilkobling-pc-og-nettverk/APPLEMD826ZMA/lightning-hdmi-digital-av-adapter-md826zm-a
Gear Huawei P30 Pro lommebokdeksel (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/17440/gear-huawei-p30-pro-lommebokdeksel-sort
Samsung Galaxy S10e LED View deksel (sort);Not found;399;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/19420/samsung-galaxy-s10e-led-view-deksel-sort
iPhone 11 Pro deksel (gjennomsiktig);Not found;429;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/52930/iphone-11-pro-deksel-gjennomsiktig
Apple Lightning til USB 3 kameraadapter;Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/APPLEMK0W2ZMA/apple-lightning-til-usb-3-kameraadapter
Huawei CM20 USB-C til 3,5 mm jack-adapter;Not found;199;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/HUAUSBC35MMWH/huawei-cm20-usb-c-til-3-5-mm-jack-adapter
Apple Lightning til USB-kabel MD819ZM/A, 2 m;Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/MD819ZMA/apple-lightning-til-usb-kabel-md819zm-a-2-m
Apple Lightning til SD-korleser;Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/APPLEMJYT2ZMA/apple-lightning-til-sd-korleser
Puro 0.3 Nude Huawei P30 Pro deksel (gjennomsiktig);Not found;149;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/19489/puro-0-3-nude-huawei-p30-pro-deksel-gjennomsiktig
Lightning til USB-kameraadapter MD821ZM/A;Not found;299;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/APPLEMD821ZMA/lightning-til-usb-kameraadapter-md821zm-a
Goji kortholder (sort);Not found;49;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/G6PCBK18/goji-kortholder-sort
iPhone 11 silikondeksel (sort);Not found;429;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/52918/iphone-11-silikondeksel-sort
Apple USB-C VGA multiportadapter;Not found;679;https://www.elkjop.no/product/data/kabler-og-tilkobling-pc-og-nettverk/APPLEMJ1L2ZMA/apple-usb-c-vga-multiportadapter
Gear Samsung Galaxy S10e deksel (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/17664/gear-samsung-galaxy-s10e-deksel-sort
Belkin 3.5mm Audio + Lader Rockstar adapter;Not found;399;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/F8J212BTWHT/belkin-3-5mm-audio-lader-rockstar-adapter
iPhone 11 Pro silikondeksel (sort);Not found;429;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/52903/iphone-11-pro-silikondeksel-sort
Sandstrøm SIM-kort adapter SSIMA14;Not found;99;https://www.elkjop.no/product/mobil-og-gps/ladere-og-kabler-til-mobil/andre-kabler-og-adaptere-til-mobil/SSIMA14/sandstrom-sim-kort-adapter-ssima14
Gear Huawei nova 5T/Honor 20 lommebokdeksel (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/62896/gear-huawei-nova-5t-honor-20-lommebokdeksel-sort
Pure 0.3 Nude iPhone 11 deksel (gjennomsiktig);Not found;179;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/49743/pure-0-3-nude-iphone-11-deksel-gjennomsiktig
Sandstrøm 1A GPS vegglader S7WALLC14 (1.8 m);Not found;299;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/S7WALLC14/sandstrom-1a-gps-vegglader-s7wallc14-1-8-m
Sandstrøm 1A GPS billader S7CARC14, 1.8 m (sort);Not found;298;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/S7CARC14/sandstrom-1a-gps-billader-s7carc14-1-8-m-sort
Puro 2-i-1 lommebokdeksel til Huawei P30 Pro (sort);Not found;249;https://www.elkjop.no/product/mobil-og-gps/deksler-og-etui-til-mobiltelefon/19495/puro-2-i-1-lommebokdeksel-til-huawei-p30-pro-sort
Hama GPS festematte 85 mm (sølv);Not found;99;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/HAMA88417/hama-gps-festematte-85-mm-solv
Hama GPS festesmatte 75mm (transparent);Not found;89;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/HAMA91381/hama-gps-festesmatte-75mm-transparent
Splash Pure skjermrens (rosa);Not found;79;https://www.elkjop.no/product/data/ovrige-dataprodukter/14693/splash-pure-skjermrens-rosa
Sandstrøm universal 7" GPS-deksel S7UGPSL14;Not found;99;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/S7UGPSL14/sandstrom-universal-7-gps-deksel-s7ugpsl14
Garmin strømkabel for bil;Not found;27;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/GAR101183800/garmin-stromkabel-for-bil
Splash Pure skjermrens (grå);Not found;78;https://www.elkjop.no/product/data/ovrige-dataprodukter/14702/splash-pure-skjermrens-gra
Garmin AC adapterkabel;Not found;47;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/GAR1147805/garmin-ac-adapterkabel
Tractive GPS kjæledyrssporer;Not found;499;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/TRATR1/tractive-gps-kjaledyrssporer
Tractive GPS-sporingsenhet til hund;Not found;499;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/31332/tractive-gps-sporingsenhet-til-hund
Sandstrøm universal 7" GPS-deksel S7UGPS14;Not found;99;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/S7UGPS14/sandstrom-universal-7-gps-deksel-s7ugps14
Sandstrøm universal 5" GPS-deksel S7ZIPBG14;Not found;99;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/S7ZIPBG14/sandstrom-universal-5-gps-deksel-s7zipbg14
Tractive GPS-sporingsenhet til katt;Not found;499;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/54181/tractive-gps-sporingsenhet-til-katt
TomTom pakke med veske og lader;Not found;299;https://www.elkjop.no/product/mobil-og-gps/tilbehor-gps/TOM9UUF00109/tomtom-pakke-med-veske-og-lader
Yepzon One GPS tracker;Not found;799;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/YEPZONONEWH/yepzon-one-gps-tracker
KOMP kommunikasjonsverktøy;Not found;7 995;https://www.elkjop.no/product/mobil-og-gps/hustelefon/NOISOKOMP/komp-kommunikasjonsverktoy
Doro PhoneEasy 100W telefon;Not found;399;https://www.elkjop.no/product/mobil-og-gps/hustelefon/DORO100WHITE/doro-phoneeasy-100w-telefon
Yepzon One 2.0 GPS-tracker (hvit);Not found;899;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/18143/yepzon-one-2-0-gps-tracker-hvit
Smart Tracker fra Yepzon GPS tracker;Not found;1 699;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/22138/smart-tracker-fra-yepzon-gps-tracker
Gigaset C430DUO trådløs telefon;Not found;599;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAC430DUO/gigaset-c430duo-tradlos-telefon
Gigaset C430 trådløs telefon;Not found;390;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAC430/gigaset-c430-tradlos-telefon
Garmin Drive 51 LMT-S Vest-Europa GPS BIL;Not found;1 499;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/GARDR51LMTSWE/garmin-drive-51-lmt-s-vest-europa-gps-bil
Garmin Approiach G10 GPS til golf (sort);Not found;497;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/GARAPPG10BK/garmin-approiach-g10-gps-til-golf-sort
Doro PhoneEasy 100W DUO telefon;Not found;693;https://www.elkjop.no/product/mobil-og-gps/hustelefon/DORO100WDUO/doro-phoneeasy-100w-duo-telefon
Polar M460HR GPS sykkel-computer;Not found;2 299;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/M460HRBK/polar-m460hr-gps-sykkel-computer
Garmin DriveLuxe 51 LMT-D;Not found;2 497;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/GARDRL51LMTD/garmin-driveluxe-51-lmt-d
Gigaset A170 trådløs hustelefon (sort);Not found;199;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAA170/gigaset-a170-tradlos-hustelefon-sort
Gigaset Dect E370 trådløs hjemmetelefon (hvit);Not found;499;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAE370WHITE/gigaset-dect-e370-tradlos-hjemmetelefon-hvit
Doro PhoneEasy 312CS hustelefon;Not found;449;https://www.elkjop.no/product/mobil-og-gps/hustelefon/DORO312CS/doro-phoneeasy-312cs-hustelefon
Garmin Edge Touring GPS til sykkel;Not found;1 397;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/GAREDGETOURIN/garmin-edge-touring-gps-til-sykkel
TomTom Rider 420 GPS til motorsykkel;Not found;2 795;https://www.elkjop.no/product/mobil-og-gps/gps-til-friluftsliv-sykkel-og-golf/TTRIDER420EU/tomtom-rider-420-gps-til-motorsykkel
Gigaset Dect E290 trådløs telefon (hvit);Not found;495;https://www.elkjop.no/product/mobil-og-gps/hustelefon/40850/gigaset-dect-e290-tradlos-telefon-hvit
Panasonic KX-TGH212 DUO trådløs telefon;Not found;699;https://www.elkjop.no/product/mobil-og-gps/hustelefon/KXTGH212DUO/panasonic-kx-tgh212-duo-tradlos-telefon
Gigaset A270 trådløs hustelefon (sort);Not found;299;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAA270/gigaset-a270-tradlos-hustelefon-sort
Gigaset A350 duo trådløs telefon (sort);Not found;449;https://www.elkjop.no/product/mobil-og-gps/hustelefon/GIGAA350DUO/gigaset-a350-duo-tradlos-telefon-sort
Garmin Drive 5 Full EU MT-S GPS;Not found;1 499;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/69006/garmin-drive-5-full-eu-mt-s-gps
TomTom GO 520 WLMT 5" bil-GPS;Not found;1 497;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/TTGO520WLMT/tomtom-go-520-wlmt-5-bil-gps
Garmin DriveSmart 61 LMT-D GPS BIL;Not found;2 695;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/GARDRS61LMTD/garmin-drivesmart-61-lmt-d-gps-bil
TomTom Start 52 GPS Europe Lifetime;Not found;979;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/TTSTART52ELMT/tomtom-start-52-gps-europe-lifetime
Garmin Camper 770 LMT-D GPS for bobil;Not found;2 990;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/GARCMP770LMT/garmin-camper-770-lmt-d-gps-for-bobil
TomTom GO Essential 6" GPS til bil;Not found;2 190;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/TTESSENTIAL6/tomtom-go-essential-6-gps-til-bil
TomTom GO Premium 6” GPS (sølv);Not found;3 490;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/23406/tomtom-go-premium-6-gps-solv
Garmin Zumo 396 LMT-S motorsykkel-GPS;Not found;3 190;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/14766/garmin-zumo-396-lmt-s-motorsykkel-gps
TomTom GO Premium 5” GPS (sølv);Not found;2 190;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/23407/tomtom-go-premium-5-gps-solv
Garmin Drive 52 MT-S GPS BIL;Not found;1 799;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/21759/garmin-drive-52-mt-s-gps-bil
Garmin DriveSmart 55 MT-D GPS BIL;Not found;2 599;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/21761/garmin-drivesmart-55-mt-d-gps-bil
TomTom Go Basic 6" GPS for bil;Not found;1 790;https://www.elkjop.no/product/mobil-og-gps/gps-til-bil-og-motorsykkel/TTGOBASIC6LMT/tomtom-go-basic-6-gps-for-bil
SanDisk Ultra Micro SD-kort 32 GB;Not found;99;https://www.elkjop.no/product/data/minnekort-og-usb-minne/SANULMSD32GB/sandisk-ultra-micro-sd-kort-32-gb
SanDisk Ultra Micro SD-kort 64 GB;Not found;149;https://www.elkjop.no/product/data/minnekort-og-usb-minne/SANULMSD64GB/sandisk-ultra-micro-sd-kort-64-gb
SanDisk MicroSDXC minnekort til Nintendo Switch 128 GB;Not found;499;https://www.elkjop.no/product/gaming/spillkonsoll/tilbehor-nintendo/21510/sandisk-microsdxc-minnekort-til-nintendo-switch-128-gb
SanDisk Ultra Micro SD-kort 200 GB med SD-adapter;Not found;395;https://www.elkjop.no/product/data/minnekort-og-usb-minne/21964/sandisk-ultra-micro-sd-kort-200-gb-med-sd-adapter
SanDisk SDXC Extreme Pro 64 GB minnekort;Not found;399;https://www.elkjop.no/product/mobil-og-gps/minnekort-til-mobil-og-gps/21507/sandisk-sdxc-extreme-pro-64-gb-minnekort
Huawei Nano SD minnekort 128 GB;Not found;599;https://www.elkjop.no/product/data/minnekort-og-usb-minne/14945/huawei-nano-sd-minnekort-128-gb
PNY Elite Micro SDXC-minnekort 64 GB;Not found;179;https://www.elkjop.no/product/data/minnekort-og-usb-minne/23725/pny-elite-micro-sdxc-minnekort-64-gb
Samsung Evo Plus Micro SDXC UHS-3 kort 64 GB;Not found;187;https://www.elkjop.no/product/data/minnekort-og-usb-minne/SMT64GBEVOPL/samsung-evo-plus-micro-sdxc-uhs-3-kort-64-gb
